category,date,name,source,website
Unlicensed entities,2014-01-07,Inter Global Equity,sfc,www.interglobalequity.com
Unlicensed entities,2014-01-07,DAB Asia Limited,sfc,www.dab-asia.com
Unlicensed entities,2014-01-10,Morris Capital Partners,sfc,www.morris-capital-partners.com
Suspicious websites,,www.camlondonltd.com,sfc,www.camlondonltd.com
Unlicensed entities,2014-01-17,Adderley Davis & Associates Ltd,sfc,www.adderleydavis.com
Unlicensed entities,2014-01-14,Global Brokers Asia,sfc,www.gb4a.net
Suspicious websites,,"Baocheng Investment Advisor Co., Ltd",sfc,www.baocheng2006.hk
Unlicensed entities,2014-01-23,Great Wall Asset Management Corp,sfc,www.greatwallcorp.com
Unlicensed entities,2014-01-29,KSI/ Karamanof/ Karamanof Securities & Investment Services,sfc,www.karamanofinvestments.com
Unlicensed entities,2014-02-07,Harvest International Consortiums Ltd,sfc,(i) www.hif-india.com
Unlicensed entities,2014-02-07,IOC Group Limited,sfc,www.ioc-group.com
Unlicensed entities,2014-02-12,White-Miller Associates,sfc,www.white-miller-associates.com
Unlicensed entities,2014-02-14,Schott-OFT,sfc,www.schott-oft.com
Unlicensed entities,2014-02-17,Privilege Trading House Limited,sfc,www.privilegetrading.co.nz
Unlicensed entities,2014-02-17,Asia World Capital,sfc,www.asiaworldcap.com
Unlicensed entities,2014-03-03,Brevan Howard Asset Management Limited,sfc,(i) www.howardforex.com
Unlicensed entities,,The Platinum Capital Group,sfc,www.theplatinumcapitalgroup.com
Unlicensed entities,2014-02-25,Capital Action Limited,sfc,www.capital-action.com
Unlicensed entities,2014-02-20,Bronte Financial,sfc,www.brontefinancial.com
Suspicious websites,2014-03-06,www.dfh880.com,sfc,www.dfh880.com
Suspicious websites,2014-03-06,www.827116.com,sfc,www.827116.com
Unlicensed entities,2014-03-07,Doyle Hutton Associates,sfc,www.doyle-hutton-associates.com
Unlicensed entities,2014-03-07,CNB Acquisitions Inc,sfc,www.cnbacquisitions.com
Suspicious websites,2014-03-12,Hong Kong Global Exchange Co. Ltd.,sfc,www.hkglobalexchange.com
Fake regulators and/or market operators,,HKOTC,sfc,(i) www.hkotc.net
Unlicensed entities,2014-03-20,IGK Broker Limited,sfc,www.igkbroker.com
Unlicensed entities,2014-03-13,Wealth Builder FX Group Limited,sfc,www.wealthbuilderfx.com
Unlicensed entities,2014-03-20,FIndex9.com Limited,sfc,www.findex9.com/ www.findex6.com
Unlicensed entities,2014-03-20,"Shepherds Hill Partners, Hong Kong",sfc,www.shepherdshillhk.com
Unlicensed entities,2014-03-20,LSE Acquisitions,sfc,www.lseacquisitions.com
Unlicensed entities,2014-03-20,Southstar (Asia) Limited,sfc,www.southstar.asia
Unlicensed entities,,Southstar Asset Management Limited,sfc,
Unlicensed entities,,Southstar Holdings Limited,sfc,www.southstar-holdings.com
Unlicensed entities,2014-03-24,The Corliss Group,sfc,www.thecorlissgroup.com
Unlicensed entities,2014-03-24,Herrington Global,sfc,www.herrington-global.com
Unlicensed entities,2014-03-21,Ko Sin Corporation Limited,sfc,www.kosin.net
Unlicensed entities,2014-03-24,Vantage Capital Research,sfc,www.vantagecapitalresearch.com
Unlicensed entities,2014-04-01,The Woo Group,sfc,www.thewoogroup.com
Unlicensed entities,2014-03-25,KTC Capital Management,sfc,(i) www.ktccapital.com
Unlicensed entities,2014-04-14,Joint Wealthy Consultancy Ltd,sfc,(i) www.ZXL8103.com
Unlicensed entities,2014-04-02,Furlow Capital,sfc,www.furlowcapital.com
Suspicious websites,,www.hansassetmanagement.com,sfc,www.hansassetmanagement.com
Unlicensed entities,2014-04-01,Universe Citizen Limited (trading as FXCitizen),sfc,www.fxcitizen.com
Unlicensed entities,,Thomas Greene & Partners,sfc,
Suspicious websites,2014-04-07,www.cantormarketstrade.com,sfc,www.cantormarketstrade.com
Unlicensed entities,2014-04-25,LSE Wealth Management Inc / LE Management,sfc,www.lsewealth.com
Unlicensed entities,2014-04-16,Advantage Asset Management,sfc,www.advantageassetmgmt.com
Unlicensed entities,2014-05-13,Union Grand Corporation,sfc,www.uniongcorporation.com
Unlicensed entities,2014-05-15,Asian Futures Trading Group,sfc,www.asian-ftg.com
Suspicious websites,2014-05-14,深圳盈富寶股權基金管理有限公司 (Chinese name only),sfc,www.yfbjj.com
Unlicensed entities,2014-05-13,Hartford Group International,sfc,www.hartfordgroupinternational.org
Suspicious websites,,www.emperorcapitalgroup.com,sfc,www.emperorcapitalgroup.com
Suspicious websites,2014-05-27,道富投資 (香港) 有限公司 (Chinese name only),sfc,(i) www.ssgahk.com
Unlicensed entities,2014-06-06,Keystone Union (Hong Kong) Limited  / Secure Investment,sfc,www.secureinvestment.com
Suspicious websites,2014-06-09,www.vanguardassetmgmt.com / www.vanguarassetmgmt.com,sfc,(i) www.vanguardassetmgmt.com
Unlicensed entities,2014-06-10,Red Sun M&A,sfc,www.redsunma.com
Suspicious websites,2014-07-07,www.bgcmarkets.net / www.bgcmarkets.org,sfc,(i) www.bgcmarkets.net
Unlicensed entities,2014-07-22,Neilson Capital,sfc,www.neilsoncapital.com
Unlicensed entities,2014-07-07,USG Holdings Limited / United Securities Group,sfc,www.ususg.com
Unlicensed entities,2014-07-31,Kingston Financial Group,sfc,www.kingston-fg.com
Unlicensed entities,,AXI Trader,sfc,http://axitrader-fxcs.com
Fake regulators and/or market operators,2014-06-10,Securities Registry Board,sfc,www.securitiesrb.com
Unlicensed entities,,Guangcai Fund Management Limited/Guangcai Fund Managemeng Limited,sfc,www.cngcfund.com
Suspicious websites,2014-08-04,FXZN Investment Limited / FZ Zenith Management Limited / FX Zenith Limited,sfc,www.fxzn.com
Unlicensed entities,2014-08-14,Simon and Ross Incorporated,sfc,www.simonandrossinc.com
Unlicensed entities,2014-08-05,Capital Group Finance,sfc,www.capitalgroupfinance.com
Fake regulators and/or market operators,2014-08-22,Shenzhen Commodity Exchange,sfc,www.szcox.org
Unlicensed entities,2014-08-05,The Tunstall Group,sfc,www.tunstall-group.com
Unlicensed entities,2014-09-08,Endeavour Fund,sfc,www.endeavour-fund.com
Suspicious websites,2014-08-12,www.aberdeen-asset.cc,sfc,www.aberdeen-asset.cc
Unlicensed entities,2014-08-12,Hong Kong International Asset Management Limited,sfc,www.hkiam.com.hk
Unlicensed entities,2014-09-08,Deep Blue Group,sfc,www.deepbluegroup.com
Unlicensed entities,2014-09-08,Fraser Mackenzie Transfer Company,sfc,http://fm.offshoretransfers.com
Unlicensed entities,2014-09-08,Offshore Transfers Limited,sfc,www.offshoretransfers.com
Unlicensed entities,2014-09-18,Cardell Limited / Cardell Company Limited,sfc,www.cardell-limited.com
Unlicensed entities,2014-09-18,Hk Baoma Avenue International Group Company Limited,sfc,www.yy125.com
Unlicensed entities,2014-09-18,China DengShilei Care Association Company Limited,sfc,www.kuge6.com
Suspicious websites,2014-10-09,HFJR Financal Investment Inc,sfc,www.hf8000.com
Unlicensed entities,2014-10-08,Bowman Offshore Transfer,sfc,www.bowmantransfer.com
Suspicious websites,2014-10-09,HFJR Financal Investment Inc,sfc,www.hf2222.com
Suspicious websites,,www.wanlius.com,sfc,www.wanlius.com
Suspicious websites,,JUP.Inc,sfc,www.jupaml.com
Suspicious websites,,www.moneyconceptshk.com,sfc,www.moneyconceptshk.com
Unlicensed entities,2014-10-16,Waldmann Asset Management,sfc,(i) www.waldmann-asset-management.com
Unlicensed entities,2014-10-24,Liberty Stone Financial,sfc,www.libertystonefinancial.com
Unlicensed entities,2014-10-24,Shearin Group,sfc,www.shearingroup.com
Unlicensed entities,2014-10-23,The Cooper Research Group,sfc,www.cooperresearch.com
Suspicious websites,2014-11-11,www.iqs.hk,sfc,www.iqs.hk
Suspicious websites,,"www.iqshk.com, www.myiqs.com",sfc,(i) www.iqshk.com
Unlicensed entities,2014-11-13,Moss Securities Private Asset Management,sfc,www.mosssecurities.com
Unlicensed entities,,Financial Services Association,sfc,
Unlicensed entities,2014-11-21,Baron-Moore Associates,sfc,www.baron-moore.com
Unlicensed entities,2014-12-02,Reef Capital Advisors,sfc,www.reefcapitaladvisors.com
Unlicensed entities,2014-11-13,"China Gloay Cultural Artwork Property Exchange Co., Ltd / China Yanhuang Culture and Artwork Property Exchange Co., Ltd",sfc,(i) www.cgcape.net
Unlicensed entities,2014-11-28,Banc De Binary,sfc,(i) www.bancdebinary.com
Unlicensed entities,2014-12-11,Trade Association,sfc,www.trade-association.com
Unlicensed entities,2014-12-12,Axis Investment Group,sfc,www.axisinvestmentgroup.com
Unlicensed entities,2014-12-12,Clearwater Offshore Limited,sfc,www.clearwatercompany.com
Unlicensed entities,2014-12-15,Shore Capital Ventures,sfc,www.shorecapitalventures.com
Unlicensed entities,2014-12-24,Vantage Holdings Group Limited,sfc,www.vantageholdingsgroup.com
Unlicensed entities,2015-01-08,Broadspan Securities,sfc,www.broadspansecurities.com
Unlicensed entities,,Prime Financial Management Services,sfc,www.primefms.com
Unlicensed entities,2014-12-22,Pivotal Investment Group,sfc,www.pivotalinvestmentgroup.com
Unlicensed entities,2015-01-08,Rich Futures (HK) Limited,sfc,www.richfutureshk.com
Suspicious websites,2015-01-19,www.blackrockch.com,sfc,www.blackrockch.com
Unlicensed entities,2015-01-12,Eurasia Capital Management,sfc,www.eurasiacapitalmanagement.com
Suspicious websites,2015-01-20,www.geo-fi.com,sfc,www.geo-fi.com
Unlicensed entities,2015-01-20,Benelux Venture Partners,sfc,www.beneluxpartners.com
Unlicensed entities,2015-01-22,Burton Financial Partners,sfc,www.burtonfinancialpartners.com
Unlicensed entities,,Trillion Venture / Trillion Venture Pte Ltd / Trillion Venture HK,sfc,www.trivfx.com
Unlicensed entities,2015-01-22,Southeast Asia Traders,sfc,www.southeastasiatraders.com
Fake regulators and/or market operators,2015-01-29,Taiwan Commodity Exchange,sfc,www.twcx.org
Suspicious websites,2015-01-29,www.fx-bache.com,sfc,www.fx-bache.com
Unlicensed entities,2015-01-29,Skadden Rothman,sfc,www.skadden-rothman.com
Unlicensed entities,2015-02-03,Zenith Capital Ventures,sfc,www.zenithcapital-ventures.com
Unlicensed entities,2015-02-05,Basic Venture Limited,sfc,www.basicventure.com
Unlicensed entities,2015-02-06,Kent Hughes & Co.,sfc,www.kenthughes.com
Suspicious websites,2015-02-12,5markets Ltd,sfc,www.5markets.com
Unlicensed entities,2015-02-05,TD Options Limited,sfc,www.tdoptions.com
Unlicensed entities,2015-02-16,Swiss Private Capital Limited,sfc,www.swiss-private.com
Unlicensed entities,2015-02-13,GR Markets Limited,sfc,www.grmarkets.com
Unlicensed entities,2015-02-16,HK Private Capital Limited,sfc,-
Suspicious websites,2015-03-02,Morris Capital Partners,sfc,www.morris-capital-partners.com
Unlicensed entities,2015-03-02,Shelland Limited,sfc,-
Unlicensed entities,2015-03-02,Oxred Limited,sfc,-
Unlicensed entities,2015-03-02,Neutra Limited,sfc,-
Unlicensed entities,2015-03-02,Fulford Limited,sfc,-
Suspicious websites,2015-03-02,Southeast Asia Traders,sfc,www.southeastasiatraders.com
Unlicensed entities,2015-03-05,Bayhead Capital,sfc,www.bayheadcapital.com
Unlicensed entities,2015-03-05,Hirsche Private Asset Management Limited,sfc,www.hirsche.co.uk
Unlicensed entities,2015-03-05,"Hongkong Guotaijunan Securities Holding Co., Limited",sfc,www.gtjahk; www.998335.com; www.gtja666.com
Unlicensed entities,2015-03-06,Quantum Benchmark Corporation,sfc,www.qb-corp.com
Unlicensed entities,2015-03-06,"Globalview Consulting Co., Ltd.",sfc,www.global-vw.com
Unlicensed entities,2015-03-06,Grandeur International Group Limited,sfc,www.grandeur-group.com
Unlicensed entities,2015-03-06,Wise Planning Co Ltd.,sfc,www.wiseplanning.co.th
Unlicensed entities,2015-03-06,"Fortune Bullion Co., Ltd.",sfc,www.fortunebullion.com
Unlicensed entities,2015-03-06,"Chang Sha Quantum Enterprise Management Consulting Co., Ltd.",sfc,www.changshaqianmao.com
Unlicensed entities,2015-03-06,Goldex Asia Company Limited,sfc,www.goldexasia.com
Unlicensed entities,2015-03-06,"Everchamp (Group) Investment Co., Ltd.",sfc,www.everchampgroup.com
Unlicensed entities,2015-03-06,Max Global Bullion Ltd.,sfc,www.maxglobalbullion.com
Unlicensed entities,2015-03-06,Sunny Bullion Limited,sfc,www.sunnybullion.com
Unlicensed entities,2015-03-06,"The Palm Gold Group Co., Ltd.",sfc,www.thepalmgold.com
Unlicensed entities,2015-03-06,"Win Star (Asia) Holdings Co., Ltd.",sfc,www.winstarasia.com
Unlicensed entities,2015-03-13,Bancde Options,sfc,www.bancdeoptions.com
Unlicensed entities,2015-03-13,Xing Heng Tai,sfc,www.xht200.com
Unlicensed entities,2015-03-24,The Haney Group,sfc,www.thehaneygroup.com
Unlicensed entities,2015-03-17,Comlife Investments Limited,sfc,www.comlifeinvestments.com
Suspicious websites,2015-03-26,Junggar Oil Exploration,sfc,www.junggaroilexploration.com
Unlicensed entities,2015-03-25,API Premiere Swiss Trust AG,sfc,www.apipfx.com
,2015-03-27,Chen Parker Transfer Agency,sfc,www.chen-parker.com
Unlicensed entities,2015-03-27,Hartford Partners,sfc,www.hartford-partners.com
Unlicensed entities,2015-03-30,Adlisberg Financial Inc – Adlisberg Retail Client Division,sfc,www.adlisbergrcdivision.com
,2015-03-30,Allied Transfer Inc,sfc,www.alliedtransfer.com
Unlicensed entities,2015-04-13,Finnciti/ SMI Global Capital Ltd,sfc,1. www.finnciti.com
Suspicious websites,2015-04-13,FX Bache,sfc,www.fx-bache.com
Unlicensed entities,2015-04-29,Option Financial Markets,sfc,www.option.fm
Unlicensed entities,2015-04-29,Katana Securities,sfc,www.katanasecurities.com
Unlicensed entities,2015-04-16,Gainall International Limited,sfc,www.gainall-international.com
Unlicensed entities,2015-05-08,Maxim Trader/Maxim Capital Limited,sfc,www.maximtrader.com
Unlicensed entities,2015-05-21,Bell Capital Private Wealth Managers,sfc,www.bell-capital.com
Unlicensed entities,2015-05-27,Evan Thompson Advisory,sfc,www.evan-thompson.com
Unlicensed entities,2015-05-28,Noah Henning Investment Group / Noah Henning International Group,sfc,www.nhig-hk.com
Unlicensed entities,2015-06-09,Progressive Equity Advisors Ltd,sfc,www.progressiveequityadvisors.net
Unlicensed entities,2015-06-11,Simons Griffin Financial,sfc,www.simons-griffin-financial.com
Unlicensed entities,2015-06-11,The Southwood Group,sfc,www.thesouthwoodgroup.com
Unlicensed entities,2015-06-11,Jeffrey Brothers Capital,sfc,www.jeffrey-brothers-capital.com
Unlicensed entities,,Robinson Franklin,sfc,www.robinsonfranklin.co
Unlicensed entities,2015-06-29,Asia Pacific Limited,sfc,www.asiapacificltd.com
Unlicensed entities,2015-06-29,Miller Reid,sfc,www.millerreid.com
Suspicious websites,2015-06-29,www.bgcforex.com,sfc,www.bgcforex.com
Unlicensed entities,2015-06-29,Capital Investment Global Ltd,sfc,www.capitalinvestmentgloballimited.com
Unlicensed entities,2015-07-06,NFT Investment Limited / Now For Tomorrow Investment Limited,sfc,www.nft-invest.com
Unlicensed entities,2015-06-29,Capital Ever Limited,sfc,www.capital-ever.com
Suspicious websites,2015-07-06,Yingchuan Investment,sfc,www.yingchuanwealth.com
Unlicensed entities,2015-07-06,Global Strategy Capital Markets Limited,sfc,www.gscm-limited.com
Suspicious websites,2015-07-06,Sunrise,sfc,www.sunriseinvestments-hk.com
Unlicensed entities,2015-07-07,Wells Goldman,sfc,http://wg.transferslimited.com
Fake regulators and/or market operators,2015-07-06,Hong Kong Stock Transfer Registry,sfc,www.hkstr.org
Unlicensed entities,2015-07-07,WorldOver Capital,sfc,www.worldovercapital.com
Suspicious websites,2015-07-07,www.kkr123.com,sfc,www.kkr123.com
Unlicensed entities,2015-07-07,AUBC (Asia) Capital,sfc,www.aubc-asia.com
Suspicious websites,2015-07-09,www.blkvip.com,sfc,www.blkvip.com
Suspicious websites,2015-07-09,www.blkjjgsvip.com,sfc,www.blkjjgsvip.com
Unlicensed entities,2015-07-15,Greenberg International Law & Tax Advisory,sfc,www.greenbergtaxandlaws.com
Unlicensed entities,2015-07-15,Royal Asia Stock Transfer Services,sfc,www.royalasiatrans.com
Unlicensed entities,2015-07-16,FIN Alliance Ltd,sfc,www.finalliance.com
Suspicious websites,2015-07-16,Alta Technology Limited,sfc,www.altatechnology.com
Unlicensed entities,2015-07-17,Norikura-Global,sfc,www.norikura-global.com
Fake regulators and/or market operators,2015-07-17,Seattle Mercantile Exchange,sfc,www.stmex.org
Unlicensed entities,2015-07-17,Asakura Acquisitions,sfc,www.asakuraacq.com/
Fake regulators and/or market operators,2015-07-17,Department of Foreign Securities,sfc,www.dfsasia.org/
Unlicensed entities,2015-07-17,Taihesheng HK Financial Investment Management Limited,sfc,www.ths898.com
Suspicious websites,2015-07-21,摩根金融 (Chinese name only),sfc,www.668723.com
Unlicensed entities,2015-07-21,Global Investments International Limited,sfc,www.globalinvestments.net
Unlicensed entities,2015-07-21,World Financial Institutions,sfc,www.worldfinancialinstitutions.com
Suspicious websites,2015-07-21,www.kkrhk.com,sfc,www.kkrhk.com
Unlicensed entities,2015-07-27,AHLRATES Ltd,sfc,www.ahlrates.com
Unlicensed entities,2015-07-21,Global Investments (Far East) Limited,sfc,www.globalinvestments.net
Unlicensed entities,2015-07-29,Schwarz Oliver Thomas,sfc,www.schwarzoliverthomas.com
Unlicensed entities,2015-08-12,Capstone Alliance Group,sfc,https://capstone-alliancegroup.com
Unlicensed entities,2015-08-12,Capstone Currency Group,sfc,www.capstonecurrencygroup.com
Unlicensed entities,2015-08-25,Green Seed Capital Limited,sfc,www.greenseedcapital.com
Unlicensed entities,2015-08-21,Kaiser Brokers Group Limited,sfc,www.kaiserbrokers.com
Unlicensed entities,2015-08-12,Capstone Securities,sfc,www.capstonesecurities.com
Unlicensed entities,2015-08-25,Triumph Global (Asia) Limited/ TFX Global,sfc,www.tfxglobal.com and www.tfxi.com
Unlicensed entities,2015-08-25,Singliworld HK Pte Limited,sfc,www.singliforex.com
Unlicensed entities,2015-08-26,Earnest & Medwell International,sfc,www.earnest-medwell-international.com
Unlicensed entities,2015-08-27,Midland-Pacific,sfc,www.midland-pacific.com
Unlicensed entities,2015-08-27,Resona International Management,sfc,www.resonaim.com
Unlicensed entities,2015-09-07,OptionRally,sfc,www.optionrally.com
Unlicensed entities,2015-09-07,David & Maria Limited,sfc,www.davidmarialimited.com
Unlicensed entities,2015-09-07,Market Big Bear Group Ltd.,sfc,i) www.mbb24.com
Unlicensed entities,2015-09-07,Heritage Provident,sfc,N/A
