name,website,category,date,soruce
www.banor.security-fr.com,www.banor.security-fr.com,USURPATION,22/01/21,amf
www.banorcapital-fr.com,www.banorcapital-fr.com,USURPATION,22/01/21,amf
www.banorcapitalfr.com,www.banorcapitalfr.com,USURPATION,22/01/21,amf
www.nsxcapital.com,www.nsxcapital.com,FOREX,18/01/21,amf
www.infinitrade4.com,www.infinitrade4.com,FOREX,18/01/21,amf
commercewealth.com,commercewealth.com,FOREX,18/01/21,amf
fr.grandcapital.net,fr.grandcapital.net,FOREX,18/01/21,amf
www.private-union.com,www.private-union.com,FOREX,18/01/21,amf
www.aurusinvest.com,www.aurusinvest.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,18/01/21,amf
itmehpad.com,itmehpad.com,BIENS DIVERS / CHAMPAGNE,18/01/21,amf
74invest.com,74invest.com,BIENS DIVERS / OR,18/01/21,amf
vantagecapitalmarket.com,vantagecapitalmarket.com,USURPATION,18/01/21,amf
mkdfx.fr,mkdfx.fr,USURPATION,18/01/21,amf
platform.astir-capital.com,platform.astir-capital.com,USURPATION,18/01/21,amf
www.sim-gestion.com,www.sim-gestion.com,USURPATION,18/01/21,amf
iswap-euro.com,iswap-euro.com,USURPATION,18/01/21,amf
africapay-financement.fr,africapay-financement.fr,FINANCEMENT PARTICIPATIF,05/01/21,amf
petrus-conseil.com,petrus-conseil.com,BIENS DIVERS / VIN,05/01/21,amf
benoit.brasser@montepio-direct.com,benoit.brasser@montepio-direct.com,USURPATION,05/01/21,amf
stephane.dubois@montepio-direct.com,stephane.dubois@montepio-direct.com,USURPATION,05/01/21,amf
lefevre-finance.com,lefevre-finance.com,USURPATION,05/01/21,amf
www.streetanalysts.net,www.streetanalysts.net,USURPATION,05/01/21,amf
contact@lefevre-finance.com,contact@lefevre-finance.com,USURPATION,05/01/21,amf
benoit.brasser@group-montepiobk.com,benoit.brasser@group-montepiobk.com,USURPATION,05/01/21,amf
contact@investnovaxia.fr,contact@investnovaxia.fr,USURPATION,05/01/21,amf
www.futur-investisment.com,www.futur-investisment.com,USURPATION,05/01/21,amf
cgp-bdk.com,cgp-bdk.com,USURPATION,22/12/20,amf
maximedefasy@althospatrimoine.com,maximedefasy@althospatrimoine.com,USURPATION,16/12/20,amf
www.btcbrokerz.com,www.btcbrokerz.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,16/12/20,amf
revolut.acces-premium.com,revolut.acces-premium.com,USURPATION,14/12/20,amf
helveafunds.com,helveafunds.com,USURPATION,14/12/20,amf
www.bitcoinrevolution.org,www.bitcoinrevolution.org,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,14/12/20,amf
www.financial-market-engineering.com,www.financial-market-engineering.com,USURPATION,04/12/20,amf
bdkcapital.fr/,bdkcapital.fr/,USURPATION,04/12/20,amf
https://www.groupe-ytria.com,https://www.groupe-ytria.com,USURPATION,04/12/20,amf
ideesfinances.com/campagne-containers-1,ideesfinances.com/campagne-containers-1,BIENS DIVERS / CONTENEUR,01/12/20,amf
anne-cecile.savarzeix@savarzeix-conseil.com,anne-cecile.savarzeix@savarzeix-conseil.com,USURPATION,01/12/20,amf
a.bergeot@aa‐isolutions.com,a.bergeot@aa‐isolutions.com,USURPATION,01/12/20,amf
caroline-monceau@neofit-gestion.com,caroline-monceau@neofit-gestion.com,USURPATION,01/12/20,amf
www.finance-gestion-conseil.com,www.finance-gestion-conseil.com,USURPATION,01/12/20,amf
europe-pimco.com,europe-pimco.com,USURPATION,01/12/20,amf
patrimoine-ambition.com,patrimoine-ambition.com,BIENS DIVERS / WHISKY,01/12/20,amf
pierre.thivillier@expertical-gestion.fr,pierre.thivillier@expertical-gestion.fr,USURPATION,01/12/20,amf
www.rush-fx.com,www.rush-fx.com,FOREX,01/12/20,amf
www.wallaert-asset-management.com,www.wallaert-asset-management.com,USURPATION,23/11/20,amf
pfm.golden-malt.com/store,pfm.golden-malt.com/store,USURPATION,23/11/20,amf
p.vermont@blondel-joigny.com,p.vermont@blondel-joigny.com,USURPATION,23/11/20,amf
f.quatreville@blondel-joigny.com,f.quatreville@blondel-joigny.com,USURPATION,23/11/20,amf
contact@blondel-joigny.com,contact@blondel-joigny.com,USURPATION,23/11/20,amf
philippe@blondel-joigny.com,philippe@blondel-joigny.com,USURPATION,23/11/20,amf
petronpay.com,petronpay.com,AUTRES,23/11/20,amf
mycoinology.com,mycoinology.com,FOREX,23/11/20,amf
www.bearbull-patrimoine.com,www.bearbull-patrimoine.com,BIENS DIVERS / OR,13/11/20,amf
any-trades.com,any-trades.com,FOREX,13/11/20,amf
norfinanzas.com/index.php,norfinanzas.com/index.php,USURPATION,13/11/20,amf
b2trades.com,b2trades.com,FOREX,13/11/20,amf
bitcoinlifestyle.io/fr,bitcoinlifestyle.io/fr,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,13/11/20,amf
fondations-capital.com,fondations-capital.com,USURPATION,13/11/20,amf
imaxaltd.com,imaxaltd.com,USURPATION,13/11/20,amf
axaim-gslimited.com,axaim-gslimited.com,USURPATION,09/11/20,amf
www.asse-groupe.com,www.asse-groupe.com,BIENS DIVERS / CHAMPAGNE,09/11/20,amf
acd-solution.com,acd-solution.com,USURPATION,09/11/20,amf
axaim-gslimited.net,axaim-gslimited.net,USURPATION,09/11/20,amf
axacoins.com,axacoins.com,USURPATION,09/11/20,amf
alpha-connectcapital.com,alpha-connectcapital.com,BIENS DIVERS / VIN,29/10/20,amf
axaimltd.com,axaimltd.com,USURPATION,29/10/20,amf
kracoin.fr/,kracoin.fr/,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,29/10/20,amf
www.vuelex.com,www.vuelex.com,AUTRES,29/10/20,amf
www.invicta-securities.com,www.invicta-securities.com,USURPATION,26/10/20,amf
www.millenium-gp.com,www.millenium-gp.com,USURPATION,26/10/20,amf
www.rx-securities.com,www.rx-securities.com,USURPATION,26/10/20,amf
www.strenuus-capital.com,www.strenuus-capital.com,USURPATION,19/10/20,amf
www.xemanage.com/bitcoinstorm,www.xemanage.com/bitcoinstorm,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,19/10/20,amf
iwb-groupe.com,iwb-groupe.com,USURPATION,16/10/20,amf
iwb-bv.com,iwb-bv.com,USURPATION,16/10/20,amf
www.cehi-patrimoine.com,www.cehi-patrimoine.com,USURPATION,16/10/20,amf
tcevent.ma/plat-invest/,tcevent.ma/plat-invest/,USURPATION,16/10/20,amf
marie.d@corumassetmanagement.com,marie.d@corumassetmanagement.com,USURPATION,12/10/20,amf
bitcoincode.store/click/geo_bitcoin_code_roi,bitcoincode.store/click/geo_bitcoin_code_roi,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,12/10/20,amf
extra-gains.com/bitcoincode,extra-gains.com/bitcoincode,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,12/10/20,amf
deborah.loir@allz-epargne.com,deborah.loir@allz-epargne.com,USURPATION,12/10/20,amf
chantal.farissier@allz-epargne.com,chantal.farissier@allz-epargne.com,USURPATION,12/10/20,amf
www.bcpprivate.com,www.bcpprivate.com,FOREX,12/10/20,amf
contact@corumassetmanagement.fr,contact@corumassetmanagement.fr,USURPATION,12/10/20,amf
contact@corum-am.co,contact@corum-am.co,USURPATION,12/10/20,amf
www.axa-imarket.com,www.axa-imarket.com,USURPATION,12/10/20,amf
www.goirand-sa.fr,www.goirand-sa.fr,USURPATION,09/10/20,amf
tury-invest.com,tury-invest.com,USURPATION,09/10/20,amf
privateclient.online,privateclient.online,USURPATION,09/10/20,amf
groupe-vtc-bv-europe.com,groupe-vtc-bv-europe.com,USURPATION,09/10/20,amf
pantheraeurope.com/landing,pantheraeurope.com/landing,USURPATION,09/10/20,amf
cash-net-finance.com,cash-net-finance.com,FINANCEMENT PARTICIPATIF,02/10/20,amf
sudfactoring.online,sudfactoring.online,BIENS DIVERS / OR,02/10/20,amf
www.private-blockchain-ltd.com,www.private-blockchain-ltd.com,USURPATION,02/10/20,amf
www.ucm-limited.com,www.ucm-limited.com,USURPATION,02/10/20,amf
www.axaimarketfx.com,www.axaimarketfx.com,USURPATION,28/09/20,amf
active-patrimony.com,active-patrimony.com,USURPATION,28/09/20,amf
www.ener-op.com,www.ener-op.com,USURPATION,28/09/20,amf
www.alioth.club,www.alioth.club,FOREX,22/09/20,amf
www.mgi-bv.com,www.mgi-bv.com,USURPATION,18/09/20,amf
capagro-patrimoine.com,capagro-patrimoine.com,USURPATION,18/09/20,amf
fc.bitcoinfrance-appl.com,fc.bitcoinfrance-appl.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,18/09/20,amf
www.ml-capital.fr,www.ml-capital.fr,USURPATION,16/09/20,amf
https://amcl-patrimoine.com,https://amcl-patrimoine.com,USURPATION,16/09/20,amf
http://audubert-conseil.com,http://audubert-conseil.com,USURPATION,16/09/20,amf
https://oranje-bv.com,https://oranje-bv.com,USURPATION,16/09/20,amf
finance-ocean-cif.com,finance-ocean-cif.com,USURPATION,10/09/20,amf
https://cryptovip-club.com,https://cryptovip-club.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,10/09/20,amf
https://fr.circuit-btc.com,https://fr.circuit-btc.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,10/09/20,amf
union-bgi.com,union-bgi.com,USURPATION,10/09/20,amf
www.armira-capital.com,www.armira-capital.com,USURPATION,07/09/20,amf
www.carmignacholdings.com,www.carmignacholdings.com,USURPATION,07/09/20,amf
www.gfoltd.com,www.gfoltd.com,BIENS DIVERS / OR,07/09/20,amf
www.cimovelpark.com,www.cimovelpark.com,USURPATION,07/09/20,amf
www.mage-champagne.com,www.mage-champagne.com,BIENS DIVERS / CHAMPAGNE,21/08/20,amf
www.glb-groupe.com,www.glb-groupe.com,BIENS DIVERS / WHISKY,21/08/20,amf
www.ventiga-capital.com,www.ventiga-capital.com,USURPATION,21/08/20,amf
mecredito.com/index.php,mecredito.com/index.php,USURPATION,13/08/20,amf
www.idigitale-finance.com,www.idigitale-finance.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,13/08/20,amf
gb-patrimoine-paris.com,gb-patrimoine-paris.com,BIENS DIVERS / CHEPTEL,13/08/20,amf
www.gfxroyal.com,www.gfxroyal.com,FOREX,13/08/20,amf
www.patrimoine-partenaires.com,www.patrimoine-partenaires.com,USURPATION,13/08/20,amf
atile-gestion.com,atile-gestion.com,USURPATION,13/08/20,amf
www.apptrader.com/fr,www.apptrader.com/fr,FOREX,13/08/20,amf
www.cap-de-france.com/index.html,www.cap-de-france.com/index.html,BIENS DIVERS / CHAMPAGNE,11/08/20,amf
www.seedimogroup.com/,www.seedimogroup.com/,USURPATION,06/08/20,amf
www.fc-asset.com/,www.fc-asset.com/,USURPATION,06/08/20,amf
coinrevelation.com/,coinrevelation.com/,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,06/08/20,amf
https://www.omegapro.world,https://www.omegapro.world,FOREX,06/08/20,amf
paradisecrypto.net/,paradisecrypto.net/,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,06/08/20,amf
www.finamvest78.com/,www.finamvest78.com/,USURPATION,31/07/20,amf
www.nortia-groupe.com/,www.nortia-groupe.com/,BIENS DIVERS / OR,31/07/20,amf
www.ub-gi.com/,www.ub-gi.com/,USURPATION,31/07/20,amf
vinneo.fr,vinneo.fr,BIENS DIVERS / VIN,29/07/20,amf
www.verner-investissements-exane.com,www.verner-investissements-exane.com,USURPATION,29/07/20,amf
corsaircpl.com,corsaircpl.com,BIENS DIVERS / OR,29/07/20,amf
www.pjp-epargne-whisky.com,www.pjp-epargne-whisky.com,BIENS DIVERS / WHISKY,29/07/20,amf
www.opp-capital.com/,www.opp-capital.com/,BIENS DIVERS / OR,27/07/20,amf
www.sudfactoring.com/,www.sudfactoring.com/,BIENS DIVERS / OR,27/07/20,amf
sigmabunq.com/,sigmabunq.com/,USURPATION,27/07/20,amf
cashflash.io/?lang=fr,cashflash.io/?lang=fr,CRYPTO-ACTIFS,24/07/20,amf
xoxa-ca.com,xoxa-ca.com,FINANCEMENT PARTICIPATIF,23/07/20,amf
faralloninvestments.com,faralloninvestments.com,USURPATION,23/07/20,amf
cabinetdominiquesans.com,cabinetdominiquesans.com,USURPATION,23/07/20,amf
one-parking.co.uk,one-parking.co.uk,BIENS DIVERS / OR,17/07/20,amf
www.inmaxxa-bv.com,www.inmaxxa-bv.com,USURPATION,17/07/20,amf
www.createcapitalinvest.com,www.createcapitalinvest.com,FOREX,17/07/20,amf
https://compagnie-europeenne-de-courtage-investissement.com,https://compagnie-europeenne-de-courtage-investissement.com,USURPATION,15/07/20,amf
https://lecoindubtc.com,https://lecoindubtc.com,USURPATION,15/07/20,amf
https://www.etris-consultant.com,https://www.etris-consultant.com,USURPATION,15/07/20,amf
https://etris-patrimoine.com,https://etris-patrimoine.com,USURPATION,15/07/20,amf
https://www.exception-capital.com,https://www.exception-capital.com,USURPATION,10/07/20,amf
https://octogroupe.com,https://octogroupe.com,BIENS DIVERS / OR,10/07/20,amf
https://alphani-ltd.com,https://alphani-ltd.com,BIENS DIVERS / CHEPTEL,10/07/20,amf
https://societe-degestion.com,https://societe-degestion.com,AUTRES,06/07/20,amf
www.apera-management.com,www.apera-management.com,USURPATION,06/07/20,amf
dma-finance.com,dma-finance.com,BIENS DIVERS / OR,06/07/20,amf
www.ifpmarkets.com,www.ifpmarkets.com,FOREX,06/07/20,amf
24primeoption.com,24primeoption.com,OPTIONS BINAIRES,06/07/20,amf
www.vantagetrades.com,www.vantagetrades.com,FOREX,02/07/20,amf
https://online-union.com,https://online-union.com,FOREX,02/07/20,amf
www.gemicpl.com,www.gemicpl.com,BIENS DIVERS / OR,02/07/20,amf
www.hydepark.fr,www.hydepark.fr,USURPATION,02/07/20,amf
egp-conseil.fr,egp-conseil.fr,USURPATION,29/06/20,amf
esfera-capital.com,esfera-capital.com,USURPATION,29/06/20,amf
jms-invest.com,jms-invest.com,USURPATION,19/06/20,amf
l-vcapital.com,l-vcapital.com,USURPATION,19/06/20,amf
www.lviewcapital.com,www.lviewcapital.com,USURPATION,19/06/20,amf
indigo-investissement.com,indigo-investissement.com,USURPATION,19/06/20,amf
www.brightfinance.co,www.brightfinance.co,FOREX,04/06/20,amf
www.investisafe.com,www.investisafe.com,FOREX,04/06/20,amf
www.wavetomarkets.com,www.wavetomarkets.com,FOREX,04/06/20,amf
www.fortiscapitalmanagers.com,www.fortiscapitalmanagers.com,FOREX,04/06/20,amf
www.ppsa-europe.com,www.ppsa-europe.com,USURPATION,02/06/20,amf
aldgate-advisors.com,aldgate-advisors.com,USURPATION,02/06/20,amf
www.ahp-management.com,www.ahp-management.com,USURPATION,02/06/20,amf
compliance-partners.fr,compliance-partners.fr,USURPATION,02/06/20,amf
www.axatechviewou.com,www.axatechviewou.com,USURPATION,02/06/20,amf
rbcglobal-asset.com,rbcglobal-asset.com,USURPATION,02/06/20,amf
www.g-whisky.com,www.g-whisky.com,BIENS DIVERS / WHISKY,26/05/20,amf
palaisduwhisky.com,palaisduwhisky.com,BIENS DIVERS / WHISKY,26/05/20,amf
fc-managementgroup.com,fc-managementgroup.com,BIENS DIVERS / OR,26/05/20,amf
www.klimek-consulting.com,www.klimek-consulting.com,BIENS DIVERS / OR,26/05/20,amf
bitcoin-storm.com/fr,bitcoin-storm.com/fr,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,15/05/20,amf
cryptolegacypro.com/fr,cryptolegacypro.com/fr,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,15/05/20,amf
ovale-scpi.com,ovale-scpi.com,USURPATION,13/05/20,amf
cemg-groupe.com,cemg-groupe.com,USURPATION,13/05/20,amf
creo-conseil.com,creo-conseil.com,USURPATION,13/05/20,amf
www.globalmtcorp.com,www.globalmtcorp.com,USURPATION,29/04/20,amf
www.act-financial-solutions.com,www.act-financial-solutions.com,USURPATION,29/04/20,amf
www.i-financial-advisor.com,www.i-financial-advisor.com,BIENS DIVERS / VIN,29/04/20,amf
https://www.uniontradecenter.com,https://www.uniontradecenter.com,FOREX,29/04/20,amf
www.mf-capital.fr,www.mf-capital.fr,BIENS DIVERS / OR,29/04/20,amf
www.tiic-conseil.com,www.tiic-conseil.com,USURPATION,29/04/20,amf
www.providenceinvestissement.com,www.providenceinvestissement.com,BIENS DIVERS / CHEPTEL,29/04/20,amf
https://fr.uptos.com,https://fr.uptos.com,FOREX,16/04/20,amf
www.daxbase.com/fr,www.daxbase.com/fr,FOREX,16/04/20,amf
www.daxioma.com/fr,www.daxioma.com/fr,FOREX,16/04/20,amf
www.lvmexchange.com/fr/,www.lvmexchange.com/fr/,FOREX,16/04/20,amf
www.bitworldfx.com,www.bitworldfx.com,FOREX,16/04/20,amf
horizon-patrimoine.com,horizon-patrimoine.com,BIENS DIVERS / VIN,08/04/20,amf
aeligis-conseil.com,aeligis-conseil.com,USURPATION,08/04/20,amf
www.vin-sur-vin.net,www.vin-sur-vin.net,BIENS DIVERS / VIN,08/04/20,amf
eureeca.net,eureeca.net,USURPATION,08/04/20,amf
www.group-bkint.com,www.group-bkint.com,USURPATION,08/04/20,amf
www.financialpartners-ltd.com,www.financialpartners-ltd.com,BIENS DIVERS / OR,08/04/20,amf
www.gemini-cpl.com,www.gemini-cpl.com,USURPATION,08/04/20,amf
cegf-management.com,cegf-management.com,USURPATION,08/04/20,amf
cegf-conseil.com,cegf-conseil.com,USURPATION,08/04/20,amf
libra-service.com,libra-service.com,USURPATION,08/04/20,amf
www.ehcapital.fr,www.ehcapital.fr,BIENS DIVERS / OR,23/03/20,amf
https://magaffairs.com,https://magaffairs.com,AUTRES,19/03/20,amf
www.tousmesbonsplans.com/campagne-whisky/index.php,www.tousmesbonsplans.com/campagne-whisky/index.php,BIENS DIVERS / WHISKY,19/03/20,amf
www.mansolutionsgroup.com,www.mansolutionsgroup.com,BIENS DIVERS / OR,19/03/20,amf
www.donau-investcapital.com,www.donau-investcapital.com,USURPATION,19/03/20,amf
www.cheptel-invest.fr,www.cheptel-invest.fr,BIENS DIVERS / CHEPTEL,19/03/20,amf
www.bfservicesonline.com,www.bfservicesonline.com,BIENS DIVERS / OR,19/03/20,amf
www.code-patrimoine.com,www.code-patrimoine.com,BIENS DIVERS / CHEPTEL,19/03/20,amf
www.alliancescpi.com/landing,www.alliancescpi.com/landing,USURPATION,18/03/20,amf
www.optimuminvests.com,www.optimuminvests.com,BIENS DIVERS / OR,11/03/20,amf
www.nfinancial-partners.com,www.nfinancial-partners.com,BIENS DIVERS / OR,11/03/20,amf
www.fx-vantage.com,www.fx-vantage.com,BIENS DIVERS / OR,11/03/20,amf
www.whisky-patrimoine.com,www.whisky-patrimoine.com,BIENS DIVERS / WHISKY,11/03/20,amf
www.whisky-veritas.com,www.whisky-veritas.com,BIENS DIVERS / WHISKY,11/03/20,amf
www.edison-management.com,www.edison-management.com,BIENS DIVERS / OR,10/03/20,amf
le-vin.info,le-vin.info,BIENS DIVERS / VIN,04/03/20,amf
securelyriches.com/bitcoin-revolution,securelyriches.com/bitcoin-revolution,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,04/03/20,amf
secureriches.com/bitcointraderc,secureriches.com/bitcointraderc,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,04/03/20,amf
securebitgains.com/bitcoinera,securebitgains.com/bitcoinera,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,04/03/20,amf
securelyriches.com/bitcoinevolution,securelyriches.com/bitcoinevolution,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,04/03/20,amf
gaesco-gestion.com,gaesco-gestion.com,USURPATION,04/03/20,amf
www.agf-placement.com,www.agf-placement.com,USURPATION,04/03/20,amf
cesco-invest.com,cesco-invest.com,USURPATION,04/03/20,amf
www.uniglobemarkets.com/?lang=fr / Uniglobe Markets Ltd,www.uniglobemarkets.com/?lang=fr / Uniglobe Markets Ltd,FOREX,27/02/20,amf
www.chryson-limited.com,www.chryson-limited.com,BIENS DIVERS / CHEPTEL,27/02/20,amf
www.afm-finance.com,www.afm-finance.com,USURPATION,27/02/20,amf
www.archelondeutschland.com,www.archelondeutschland.com,USURPATION,27/02/20,amf
www.eurocap-invest.com,www.eurocap-invest.com,USURPATION,27/02/20,amf
www.eutheni.com,www.eutheni.com,USURPATION,27/02/20,amf
laurent.meunier@swiss-life-am.com,laurent.meunier@swiss-life-am.com,USURPATION,27/02/20,amf
www.pfm-h2t.com,www.pfm-h2t.com,USURPATION,27/02/20,amf
www.sarepta27.com,www.sarepta27.com,USURPATION,27/02/20,amf
www.opta-courtage.com,www.opta-courtage.com,USURPATION,25/02/20,amf
www.lotsfx.com / Lots Financial Group Limited,www.lotsfx.com / Lots Financial Group Limited,FOREX,25/02/20,amf
www.crypto2.bnd-group.com / www.crypto2.bnd-group.com,www.crypto2.bnd-group.com / www.crypto2.bnd-group.com,BIENS DIVERS / CRYPTO-ACTIF,24/02/20,amf
www.mbmo.eu/fr / www.mbmo.eu/fr,www.mbmo.eu/fr / www.mbmo.eu/fr,USURPATION,13/02/20,amf
www.intesa-gestion.com / www.intesa-gestion.com,www.intesa-gestion.com / www.intesa-gestion.com,USURPATION,13/02/20,amf
www.alliance-internationale.com / www.alliance-internationale.com,www.alliance-internationale.com / www.alliance-internationale.com,USURPATION,13/02/20,amf
www.agenda-finance.com / www.agenda-finance.com,www.agenda-finance.com / www.agenda-finance.com,USURPATION,12/02/20,amf
www.financiere-haussmann.com / www.financiere-haussmann.com,www.financiere-haussmann.com / www.financiere-haussmann.com,USURPATION,12/02/20,amf
www.golddinar.fr / www.golddinar.fr,www.golddinar.fr / www.golddinar.fr,BIENS DIVERS / OR,12/02/20,amf
www.good-whiskey.com / www.good-whiskey.com,www.good-whiskey.com / www.good-whiskey.com,BIENS DIVERS / WHISKY,12/02/20,amf
www.maison-vin.com,www.maison-vin.com,BIENS DIVERS / VIN,12/02/20,amf
www.cluny-limited.com / www.cluny-limited.com,www.cluny-limited.com / www.cluny-limited.com,BIENS DIVERS / CHEPTEL,03/02/20,amf
www.btcoinpro.com / www.btcoinpro.com,www.btcoinpro.com / www.btcoinpro.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,03/02/20,amf
www.boxinvesting.com / www.boxinvesting.com,www.boxinvesting.com / www.boxinvesting.com,FOREX,03/02/20,amf
www.bourse-assistance.com / www.bourse-assistance.com,www.bourse-assistance.com / www.bourse-assistance.com,USURPATION,03/02/20,amf
www.bforinvest.com / www.bforinvest.com,www.bforinvest.com / www.bforinvest.com,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,03/02/20,amf
www.capital-am.com / www.capital-am.com,www.capital-am.com / www.capital-am.com,BIENS DIVERS / VIN,03/02/20,amf
www.cave-epargnewhisky.com / www.cave-epargnewhisky.com,www.cave-epargnewhisky.com / www.cave-epargnewhisky.com,BIENS DIVERS / WHISKY,03/02/20,amf
www.man-investments.com / www.man-investments.com,www.man-investments.com / www.man-investments.com,USURPATION,03/02/20,amf
www.alch-invest.com / www.alch-invest.com,www.alch-invest.com / www.alch-invest.com,USURPATION,03/02/20,amf
www.elementaryfinancial.com / www.elementaryfinancial.com,www.elementaryfinancial.com / www.elementaryfinancial.com,USURPATION,03/02/20,amf
www.2r-capitallimited.com / www.2r-capitallimited.com,www.2r-capitallimited.com / www.2r-capitallimited.com,BIENS DIVERS / CHEPTEL,03/02/20,amf
www.triton-online.com / www.triton-online.com,www.triton-online.com / www.triton-online.com,FOREX,03/02/20,amf
www.consero-capital.com / www.consero-capital.com,www.consero-capital.com / www.consero-capital.com,BIENS DIVERS / OR,03/02/20,amf
europe-invest.net/landing/index.html / europe-invest.net/landing/index.html,europe-invest.net/landing/index.html / europe-invest.net/landing/index.html,USURPATION,03/02/20,amf
www.northern-lion.com / www.northern-lion.com,www.northern-lion.com / www.northern-lion.com,FOREX,03/02/20,amf
www.infinitrade.com / www.infinitrade.com,www.infinitrade.com / www.infinitrade.com,FOREX,03/02/20,amf
www.grs-capital.com / www.grs-capital.com,www.grs-capital.com / www.grs-capital.com,BIENS DIVERS / CHEPTEL,03/02/20,amf
www.wallet-secur.com / www.wallet-secur.com,www.wallet-secur.com / www.wallet-secur.com,USURPATION,02/02/20,amf
www.scpi-performance.com / www.scpi-performance.com,www.scpi-performance.com / www.scpi-performance.com,USURPATION,29/01/20,amf
www.predictedmarkets.fr / www.predictedmarkets.fr,www.predictedmarkets.fr / www.predictedmarkets.fr,BIENS DIVERS / OR,29/01/20,amf
www.epargnewhisky.com / www.epargnewhisky.com,www.epargnewhisky.com / www.epargnewhisky.com,BIENS DIVERS / WHISKY,29/01/20,amf
www.traditionf.com / www.traditionf.com,www.traditionf.com / www.traditionf.com,BIENS DIVERS / OR,24/01/20,amf
www.investir-dans-le-whisky.com / www.investir-dans-le-whisky.com,www.investir-dans-le-whisky.com / www.investir-dans-le-whisky.com,BIENS DIVERS / WHISKY,24/01/20,amf
www.epargne-whisky-avis-forum.com / www.epargne-whisky-avis-forum.com,www.epargne-whisky-avis-forum.com / www.epargne-whisky-avis-forum.com,BIENS DIVERS / WHISKY,24/01/20,amf
www.epargne-whisky-formulaire.com / www.epargne-whisky-formulaire.com,www.epargne-whisky-formulaire.com / www.epargne-whisky-formulaire.com,BIENS DIVERS / WHISKY,24/01/20,amf
www.bivouac-capital.com / www.bivouac-capital.com,www.bivouac-capital.com / www.bivouac-capital.com,BIENS DIVERS / CHEPTEL,24/01/20,amf
www.prestige-asset.com / www.prestige-asset.com,www.prestige-asset.com / www.prestige-asset.com,USURPATION,24/01/20,amf
wise-investments.net/landing / wise-investments.net/landing,wise-investments.net/landing / wise-investments.net/landing,USURPATION,24/01/20,amf
www.epargne-whisky.com / www.epargne-whisky.com,www.epargne-whisky.com / www.epargne-whisky.com,BIENS DIVERS / WHISKY,24/01/20,amf
www.blm-whisky.com / www.blm-whisky.com,www.blm-whisky.com / www.blm-whisky.com,BIENS DIVERS / WHISKY,24/01/20,amf
www.tcotrade.com/fr / TCO Trades Ltd,www.tcotrade.com/fr / TCO Trades Ltd,FOREX,08/01/20,amf
www.libra-maximizer.com/fr / Libra Maximizer,www.libra-maximizer.com/fr / Libra Maximizer,PRODUITS DÉRIVÉS SUR CRYPTO-ACTIFS,08/01/20,amf
www.aeg-solutions.com / www.aeg-solutions.com,www.aeg-solutions.com / www.aeg-solutions.com,BIENS DIVERS / OR,07/01/20,amf
www.alter-investments.com / www.alter-investments.com,www.alter-investments.com / www.alter-investments.com,BIENS DIVERS / OR,07/01/20,amf
www.cfm-wine.com / www.cfm-wine.com,www.cfm-wine.com / www.cfm-wine.com,BIENS DIVERS / VIN,07/01/20,amf
www.financedeutschcapitale.com / www.financedeutschcapitale.com,www.financedeutschcapitale.com / www.financedeutschcapitale.com,BIENS DIVERS / OR,07/01/20,amf
www.london-s-exchange.com / www.london-s-exchange.com,www.london-s-exchange.com / www.london-s-exchange.com,BIENS DIVERS / OR,07/01/20,amf
j.beaurain@carmignac-conseil.com / Carmignac Gestion,j.beaurain@carmignac-conseil.com / Carmignac Gestion,USURPATION,19/12/19,amf
www.elite-patrimoine.com / www.elite-patrimoine.com,www.elite-patrimoine.com / www.elite-patrimoine.com,USURPATION,13/12/19,amf
www.indigo-patrimoine.com / www.indigo-patrimoine.com,www.indigo-patrimoine.com / www.indigo-patrimoine.com,USURPATION,13/12/19,amf
www.fiducia.cpl.com / www.fiducia.cpl.com,www.fiducia.cpl.com / www.fiducia.cpl.com,USURPATION,13/12/19,amf
www.whisky-prestige.com / www.whisky-prestige.com,www.whisky-prestige.com / www.whisky-prestige.com,BIENS DIVERS / WHISKY,10/12/19,amf
