name,website,category,date,source
Berkeley Square Partners,https://www.theberkeleysquare.com/,,2021-01-21,fca
Citadel Holdings Plc,www.citadelholdingsplcuk.com,,2021-01-22,fca
Lonny Prime Limited,https://www.lonny-fx.com/en/,,2021-01-22,fca
Amazon Home,,,2021-01-28,fca
My UK Bonds,my-uk-bonds.com,,2021-01-28,fca
UK Bonds Compare,,,2021-01-28,fca
BIMFX24,"www.bimfx24.com, www.bimfx24.co",,2021-01-28,fca
Solutions Capital G.P. LLC,www.solutions-capitalgpllc.com,,2021-02-04,fca
Bitmax4u (Clone of an EEA Authorised firm) Authorised firm),www.bitmax4u.com,,2021-01-28,fca
Multi Fund 10 (clone of previously authorised EEA firm),www.multifund10.com,,2021-02-03,fca
ISA Comparison UK,http://www.isacomparison-uk.com/,,2021-02-04,fca
uk private bond,Nesteggbonds.com,,2021-02-04,fca
Comparing Investments,www.comparing-investments.com/property,,2021-02-04,fca
i-Swap Euro B.V. (clone) (clone of FCA authorised firm),www.iswap-euro.com,,2021-02-04,fca
Vision Introducer Ltd t/a Money Bonds Market (Clone of former Appointed Representative firm),"www.visionintroducer.co.uk, www.moneybondsmarket.com",,2021-02-05,fca
Knight Bonds,www.knight-bonds.com,,2021-02-09,fca
Uk Bond Advisor Ltd,BondAdvisor.co.uk,,2021-02-09,fca
European Depositary Bank (Clone of EEA authorised firm),,,2021-02-09,fca
Cederberg Capital (clone of FCA authorised firm),www.cederbergi.com; www.cederberge.com,,2021-02-09,fca
Finance & Service Limited,,,2021-02-15,fca
Dalsari,www.dalsari.com,,2021-02-16,fca
MAEF Wealth Management (clone of former PSD agent),www.maefwealthmanagement.co.uk,,2021-02-16,fca
WDC Markets,wdcmarkets.com,,2021-02-10,fca
The National Investment Guide,,,2021-02-16,fca
Payday Zoo,www.paydayzoo.co.uk,,2021-02-16,fca
comparebonds.org,comparebonds.org,,2021-02-19,fca
search-bonds.com,Search-bonds.com,,2021-02-19,fca
Live Markets,: live-markets.co.uk,,2021-02-19,fca
Quality Bonds,Quality-bonds.com,,2021-02-19,fca
Investment Finder UK,,,2021-02-22,fca
LBP Asset Management (Clone of an EEA authorised firm),"www.lbp-am.co.uk, www.lbpam.uk, www.lbpamfr.com",,2021-02-19,fca
Westford Trust Credit Union,https://westfordtrustcreditun.com/,,2021-02-25,fca
Decca Capital Ltd,deccacapital.uk,,2021-02-25,fca
BlueWater International Advisors LLC,www.bluewaterinternationaladvisorsllc.com,,2021-02-25,fca
Heart Loans (clone firm) (clone of FCA authorised firm),www.paydaypixie.co.uk,,2021-02-25,fca
Intesa Sanpaolo Private Bank (Clone of FCA authorised firm Intesa Sanpaolo Private Bank (Suisse) Morval SA),https://intesasanpaoloprivatebank.com,,2021-02-25,fca
Loanski Finance Limited (clone of Appointed Representative firm),www.fundsy.co.uk,,2021-02-25,fca
Marche Du Monde Wealth Management/MDM Wealth Management (clone of former PSD agent),www.marchedumondewm.co.uk,,2021-02-26,fca
Lincoln Consulting Group LLC,www.lincolnconsultinggrp.com,,2021-02-26,fca
Financial Market Associates,www.financialmarketassociates.com,,2021-03-04,fca
Adam & Company (Clone of FCA authorised firm),,,2021-02-26,fca
Fxx Trader,https://www.fxxtrader.com,,2021-03-04,fca
Universal Markets,www.umarkets.io,,2021-03-04,fca
BTCUSDT Investment,https://www.btcusdtbank.com,,2021-03-04,fca
BvB Advisory (Clone of FCA authorised firm),www.bvbadvisory.com,,2021-03-19,fca
UK (Property) Fixed Income,https://ukpropertyfixedincome.lpages.co/property-fixed-income/,,2021-03-22,fca
UniCredit UK (Clone of EEA authorised firms),www.unicredituk.co,,2021-03-22,fca
Altyx Financial Planning Ltd (clone of FCA authorised firm),,,2021-03-29,fca
FXGBP Markets,https://fxgbpmarkets.com,,2021-03-22,fca
Blink Credit Finance,www.blinkcreditfinance.com,,2021-03-23,fca
Alltus Capital (UK) LLP  (clone of FCA authorised firm),www.alltuscapital.co.uk,,2021-03-29,fca
Delta Capitals (clone of FCA authorised firm),"www.delta-capitals.com, www.zexler.space",,2021-03-29,fca
CFAM FX / CFAN FX (clone of FCA authorised firm),www.cfamfx.com,,2021-03-29,fca
Bondraters,bondraters.com,,2021-04-01,fca
Future Protect,thefutureprotect.com,,2021-04-01,fca
SPMarket24 (clone of EEA authorised firm),www.spmarket24.com,,2021-04-01,fca
2021INCOMEBONDS.COM / 2021 Income Bonds,2021incomebonds.com,,2021-04-05,fca
JAY TRADES,,,2021-04-01,fca
Safe Regulated Investments/ RS Investments,www.saferegulatedinvestments.co.uk,,2021-04-14,fca
Mayfair Marketing,,,2021-04-12,fca
compare-property-bonds.com,Compare-Property-Bonds.com,,2021-04-06,fca
Harvard Steinberg Trading Group,www.hstg.co.uk,,2021-04-14,fca
Lead Generation Solutions Ltd,"www.theinvestmentfinders.com, www.search-uk-isas.com, incomecompare-2021.com",,2021-04-12,fca
Romeinparis,,,2021-04-12,fca
London Bonds Agency,londonbondsagency.com,,2021-04-13,fca
UK Fixed Bonds Community,"https://uk-fixedbondscommunity.com, www.ukfixedbonds-community.com",,2021-04-13,fca
Rosewoods Wealth Management (clone of FCA authorised firm),,,2021-04-14,fca
Advance Investment  (clone of an FCA authorised firm),www.adv-investment.com,,2021-04-14,fca
gulfbankinternational.com,,,2021-04-15,fca
Evergreen Private & Trust PLC (falsely purporting to be authorised by the FCA),www.onenational.co.uk,,2021-04-15,fca
Gulf Merchant Bank (Cloning details of a FCA authorised firm) (clone of FCA authorised firm),www.gulfmerchlltd.com/customers.htm,,2021-04-15,fca
Gulf Bank International,,,2021-04-15,fca
Guardian Trust Finance Ltd,,,2021-04-15,fca
Guardian International Bank Plc,,,2021-04-15,fca
Global Trust Finance & Security International,,,2021-04-15,fca
Global Trust Finace & Security International,,,2021-04-15,fca
Cooperative Online Bank (co-b.net),,,2021-04-15,fca
Global Trust Company,,,2021-04-15,fca
Global Financial Trust,,,2021-04-15,fca
Global Security Finance Company,,,2021-04-15,fca
Global Funds Transfer & Security Company,,,2021-04-15,fca
Continental Trust Brokers,,,2021-04-15,fca
Continental Trust Bank,www.uk.continentaltrustbk.com,,2021-04-15,fca
Nagashima Sakai,www.nagashimasakai.com,,2021-05-07,fca
protectedrates2021.com,www.protectedrates2021.com,,2021-05-07,fca
find-investment-bonds.com,www.find-investment-bonds.com,,2021-05-07,fca
FIXED RATE RETURNS,www.fixedratereturns.com,,2021-05-07,fca
A.R.T Escrow / Art Escrow,"www.artescrowuk.co.uk, www.artescrow.co.uk, www.artescrowuk.com",,2021-05-07,fca
Zandex Investment Capital and Finance Limited (clone of FCA authorised firm),www.zandexicf.com,,2021-05-10,fca
Tullett Prebon (Clone of FCA authorised firm),,,2021-05-10,fca
Sapien Capital Limited (Clone of FCA authorised firm),http://www.sclforex.co.uk/en/,,2021-05-10,fca
ICAP Investment (Clone of FCA authorised firm),https://icap-investment.com/,,2021-05-10,fca
ICAP Crypto (Clone of FCA authorised firm),https://www.icapcrypto.com,,2021-05-10,fca
Liberty Consultancy Services LLC,www.libertyconsultancyllc.com,,2021-05-12,fca
Nordea Asset Management / Nordea Bank Bond Investments (clone of FCA authorised firm),"www.nbbi.co.uk, offer.bondsaccount.com, www.nam-uk.com",,2021-05-12,fca
Mannet Capital Management (clone of former PSD Agent),www.mannetcapitalmanagement.co.uk,,2021-05-13,fca
Algotechs,"https://en-gb.facebook.com/algotechstrading/, https://www.algotech.net, https://algotechs.com",,2021-05-13,fca
Your Investment Advice,https://yourinvestmentadvice.com/,,2021-05-13,fca
Verge Capital (Clone of EEA authorised firm),"www.vergecapitallimiteduk.com, www.vergecapitallimited.co.uk",,2021-05-13,fca
MARKETFORNOW / MARKETSFORNOW / MARKETS4NOW (trading styles of DaViko Business LTD),"www.market4now.com/ https://markets4now.net/ https://markets4now.com, https://m4n.online",,2021-05-13,fca
Dixon Collins Financial Trust Solutions,https://dixoncollins.com,,2021-05-19,fca
Atlas Global Recovery Solutions,atlasglobalrecoverysolutions.com,,2021-05-19,fca
Cosmos Loans,https://www.cosmosloans.live,,2021-05-19,fca
Compareuk-bonds.com,https://www.compareuk-bonds.com,,2021-05-21,fca
,,,2021-05-20,fca
World Markets Fund / WM Funds PLC (clone of Authorised Schedule 5 firm),https://wmfunds.co.uk/,,2021-05-20,fca
compare-uk.com,http://compare-uk.com/,,2021-05-21,fca
www.kingsburnwindenergy.com (Please note this has no link to Kingsburn Wind Energy Limited UKCH SC275098),www.kingsburnwindenergy.com,,2021-05-21,fca
Kaiser Corporate Partners,www.kaisercorppartners.com,,2021-05-21,fca
Evolution Marketsltd / Evom-Ltd (Clone of authorised firm),"https://evolutionmarketsltd.com/index.php?lang=en, www.evom-ltd.com",,2021-05-21,fca
Equity Partners Group UK,"www.equitypartnersgroupuk.co.uk, www.equitypartnersgroupltd.com",,2021-05-21,fca
Compare UK Investments / compare-ukinvestments.com,https://compare-ukinvestments.com,,2021-05-24,fca
Money-bonds.co.uk (Clone of FCA authorised firm),www.money-bonds.co.uk,,2021-05-21,fca
Find Investment Bonds,https://www.investment-bond-finder.com,,2021-05-24,fca
CWG Markets/CWG Forex TW (Clone of FCA authorised firm),http://www.cwgforextw.com/,,2021-05-25,fca
Check a Bond,https://www.checkabond.co.uk/,,2021-05-25,fca
Winiford,www.winiford.com,,2021-05-28,fca
hcob-uk (clone of FCA authorised firm),hcob-uk.com,,2021-05-28,fca
Your Options Ltd,https://youroptions.co.uk,,2021-05-28,fca
Ambrosia Capital (clone of FCA Authorised firm),www.ambrosiacapitalfx.com/,,2021-05-28,fca
Chester Finance (clone of FCA Authorised firm),https://chesterfinance.uk/,,2021-05-28,fca
London Investment Management (Clone) (clone of FCA authorised firm),www.londoninvestmentmanagement.co.uk,,2021-06-01,fca
LatitudeFX / Latitude Investments FX Bank (clone of FCA authorised firm),www.latitudefx.com,,2021-06-01,fca
London Cash Lender,https://www.londoncashlender.co.uk/,,2021-06-03,fca
investment compare,www.invesmentcompare.com,,2021-06-03,fca
Hash Finance Limited,http://hashfinance.loan/,,2021-06-08,fca
Top UK Investments trading name of PB Specialists Ltd,http://top-ukinvestments.com/,,2021-06-03,fca
go4isa.com,https://go4isa.com,,2021-06-03,fca
ICO Crypto (clone of FCA authorised firm),http://swisscoinmarket.com,,2021-06-09,fca
Interbank FX Funds,,,2021-06-09,fca
Insight Investment Limited (Clone of FCA Authorised firms),www.instfundslimited.com/,,2021-06-09,fca
UBS Capital Wealth (Clone of FCA authorised firm),"www.myubscanada.cc, www.ubscapitalwealth.com",,2021-06-09,fca
bestbondsandsavings.com,www.bestbondsandsavings.com,,2021-06-15,fca
Altrice Investment Co. Limited,https://altricepcd.com,,2021-06-15,fca
General Trading Center (Clone of former PSD Agent),"www.investment.generaltradingcenter.co.uk, www.generaltradingcenter.co.uk",,2021-06-15,fca
Best-Bonds-Comparison.Com,https://best-bonds-comparison.com,,2021-06-15,fca
Secure Wealth Management (clone of FCA authorised firm),,,2021-06-21,fca
CheapCarInsurance Brokers (clone of FCA authorised firm),http://www.cheapcarinsurance.co.uk/,,2021-06-21,fca
City Financials / The City Financials Group Ltd (Clone of FCA authorised firm),,,2021-06-21,fca
Forex Crown (clone of an Appointed Representative),https://www.forex-crown.ltd,,2021-06-21,fca
Get Financial,"www.get-financial.com, www.getfinancial.com",,2021-06-25,fca
Maxima Options UK Limited (Clone of FCA authorised firm),https://maximaoptions.com/index.php,,2021-06-28,fca
BTCoin Xpress / BTC XPRESS (Clone of FCA authorised firm),www.btcoinxpress.com,,2021-06-28,fca
ProfitPro UK Limited / ProfitPro PLC (clone of FCA authorised firm),"https://www.profit-xx.com, https://web.profit-xx.com",,2021-06-28,fca
Forex Cube/ForexCube (clone of an FCA Authorised Firm and EEA Authorised firm),"www.forex-cubes.com, www.forex-cube.com",,2021-06-30,fca
CPL Market- clone of FCA authorised firm (clone of FCA authorised firm),www.cpl-market.com,,2021-06-30,fca
FXM Trading/Traders (clone of FCA authorised firm),https://www.fxmtrading.com/,,2021-06-28,fca
regulatedfixedratebonds.co.uk,regulatedfixedratebonds.co.uk,,2021-06-30,fca
Swiss Privilege,,,2021-06-30,fca
OPT Finance,"https://optfinance.com/, https://optfinance.io, https://oroxgroup.com",,2021-06-30,fca
Rerotrader (clone of FCA authorised firm),https://www.rerotrader.online,,2021-07-06,fca
Capital Trade Fair (clone of an authorised firm),https://www.capitaltradefair.com/home.php,,2021-07-06,fca
Fortune Trade FX (clone of FCA authorised firm),https://www.fortunetradefx.com,,2021-07-06,fca
StockotradeFX \ Ultimatecryptofx \ Tradevibefx (clone of FCA authorised firm),"www.tradevibefx.com, www.ultimatecryptofx.com, www.stockotradefx.com",,2021-07-06,fca
Apollo Multi Asset Management LLP (clone of FCA authorised firm),www.apollomultiassetinvest.com,,2021-07-06,fca
Experia Markets (clone of FCA authorised firm),https://experiamarkets.com/,,2021-07-09,fca
search-fixedrate-bond.net,https://search-fixedrate-bond.net/,,2021-07-09,fca
Frontier Markets  (clone) (clone of FCA authorised firm),www.frontier-markets1.com,,2021-07-12,fca
BestBonds-uk.net,www.BestBonds-uk.net,,2021-07-09,fca
Frontier Markets Advisory (clone of an authorised collective scheme),www.frontiermarketsadvisory.com,,2021-07-12,fca
AXA Investment Managers / AXA plc (clone of FCA authorised firm / FCA recognised product / UK registered company),,,2021-07-12,fca
Fundamental Index Emerging Equity Fund/ FIEM Equity Fund (Clone of a recognised product),"www.fiemequityfund.com, https://fundamentaliemef.com/",,2021-07-12,fca
Lazard & Co Limited (clone of FCA authorised firm),"www.lazard.secureportal.uk, www.lazarduk.com, account.lazarduk.com",,2021-07-14,fca
Optimised Investments,http://optimisedinvestments.co.uk/,,2021-07-14,fca
Bromfield Investments (clone of FCA authorised fund),www.bromfieldinvestments.com,,2021-07-19,fca
Stanford FX,www.stanfordfx.com,,2021-07-14,fca
ethicalfixedratesavings.com,http://ethicalfixedratesavings.com/,,2021-07-14,fca
search-best-isa-market.com,https://search-best-isa-market.com,,2021-07-16,fca
bestbondscompare.com,https://bestbondscompare.com/,,2021-07-16,fca
search-best-bond.com,http://search-best-bond.com/,,2021-07-16,fca
Swissquotes Ltd/ SwissFutureFX (Clone of FCA authorised firm),"https://swissquotes.de/, https://swissfuturefx.com, www.swissfuture-fx.com",,2021-07-19,fca
Income ISAs / iisa.uk.com (Clone of FCA authorised firm),www.iisa.uk.com,,2021-07-19,fca
bond-compare-uk.com,http://bond-compare-uk.com/,,2021-07-20,fca
ukbondtrust.com,https://ukbondtrust.com/,,2021-07-20,fca
comparisonisa.com,https://comparisonisa.com/,,2021-07-23,fca
topisadeals.com,https://topisadeals.com/,,2021-07-23,fca
investnowuk.co.uk,https://investnowuk.co.uk/,,2021-07-23,fca
getyourisa.com,www.getyourisa.com,,2021-08-02,fca
MyISAcheck,https://myisacheck.com,,2021-08-02,fca
theukbondmarket.com,https://theukbondmarket.com/,,2021-08-02,fca
Little Loans Lender Ltd / Little Loans (clone of FCA authorised firm),,,2021-08-02,fca
getyourbonds.com,www.getyourbonds.com,,2021-08-02,fca
Broad Insure / Broad Insurance,www.broadinsurance.co.uk,,2021-08-06,fca
fixedrateuksavings.com,"https://fixedrateuksavings.com/, https://www.fixedrateuksavings.com/best-savings?msclkid=112d980ff69216a5a508f919ce320ccf&utm_source=bing&utm_medium=cpc&utm_campaign=FixedRateUKSavings%20campaign%20-%20UK%2010am-5pm%20Daily&utm_term=",,2021-08-13,fca
bestfixedrates2021.com,https://bestfixedrates2021.com,,2021-08-09,fca
Patron Capital Partners (Clone of FCA Authorised firm),www.patroncapital.org,,2021-08-16,fca
bestisarates2021.com,https://bestisarates2021.com/,,2021-08-13,fca
GXCM,www.gxcm.finance,,2021-08-13,fca
CompareISAnow,https://compare-isa-now.com,,2021-08-16,fca
31FX / 31 FX,"https://31-fx.com, https://31-fx.com, https://31fx.co/",,2021-08-16,fca
Best UK Fixed Rates 2021,https://bestukfixedrates2021.com/,,2021-08-25,fca
Independentfinancialsltd (clone of FCA authorised firm),https://independentfinancialsltd.com,,2021-08-25,fca
Legal FCA,www.legalfca.com,,2021-08-25,fca
TOP ISA,www.compare-top-isa.com,,2021-09-02,fca
Stallion Trust Bank,www.stalliontrustbank.com,,2021-09-02,fca
"Aus Group Limited, trading as Ausforex",https://www.ausforex.asia,,2021-09-02,fca
LSE Equity (clone of an FCA Authorised Firm),"www.lseequity.com, www.lse-equity.com, www.lse-equity.co.uk, https://lse-equity.one/, https://lse-equity.digital/register, www.lse-equity.uk, www.lseequity.co.uk",,2021-09-10,fca
bestisacomparison,"www.bestisa-comparison.com, www.comparetopisas.com",,2021-09-10,fca
Pattison Asset Management Ltd,www.pattisonassetmanagementltd.com,,2021-09-10,fca
HeadWay Capital / Headway Capital Mgt. (Clone of FCA authorised firm),"www.headwaycapital.net, https://headwaycapitalmgt.com/",,2021-09-09,fca
Investment Technique/ www.investment-technique.com (clone of FCA Authorised firm),https://investment-technique.com/,,2021-09-10,fca
top-isacomparison.com,https://top-isacomparison.com/,,2021-09-13,fca
Cater Allen / Cater Allen Private Bank (clone of FCA authorised firm),"http://caterallenltd.com, http://caterallenltd.com, http://caterallenltd.com, www.caterallen.ca, www.caterallen-offshore.com",,2021-09-23,fca
Quantom Capital,"www.quantomcapital.com, www.quantom-capitals.com, www.quantomcapitals.com",,2021-09-23,fca
comparefixedratestoday.com,https://comparefixedratestoday.com/,,2021-10-04,fca
Best Ethical Bond Rates/ www.bestethicalbondrates.com (Clone of FCA Authorised firm),www.bestethicalbondrates.com,,2021-10-04,fca
Apex Investment Company (Clone of FCA authorised firm),https://apexinvestment.co/,,2021-09-23,fca
Federal Finance,https://www.fed-finance.io,,2021-10-04,fca
Hengry Capital Global Limited,"www.hengryfx.com, hengryfx.net, https://www.hengry-fx.com",,2021-10-04,fca
Finomarkets,www.finomarkets.com,,2021-10-04,fca
Fixed Rate Finder,"https://fixedratefinder.net, www.fixedratefinder.co.uk, www.fixedratefinder.online",,2021-10-11,fca
icap-global (clone of FCA authorised firm),,,2021-10-11,fca
Best Bond Finder,www.bestbondfinder.com,,2021-10-11,fca
ISA Advisor,isa-advisor.com,,2021-10-11,fca
Invest Bonds UK,www.investbondsuk.com/,,2021-10-11,fca
Active Refunds (clone of Appointed Representative),https://activerefunds.com,,2021-10-18,fca
Advantium Limited,https://advantiumlimited.com/,,2021-10-26,fca
BI Asset Management (clone of FCA authorised firm),,,2021-10-18,fca
Loyal-Finance.com,www.loyal-finance.com,,2021-10-26,fca
Crown Emerald Consultancy LLC,www.crownemeraldconsultancyllc.com,,2021-10-26,fca
suncrypto.org (clone of FCA Authorised firm),www.suncrypto.org,,2021-10-26,fca
Onorio,"www.onorio.live, https://www.onorio.site/#/",,2021-11-08,fca
Lenderbizz (clone of FCA authorised firm),https://www.lenderbizz.com,,2021-11-01,fca
NPJ Asset Management (clone of FCA authorised firm),http://www.npjassetmanagement.com,,2021-10-29,fca
Cryptos Bank (clone of FCA authorised firm),https://cryptosbank.ch/,,2021-10-29,fca
Ceptha Limited (clone of FCA authorised firm),https://ceptha.io/,,2021-11-01,fca
Own Loans (clone of FCA authorised firm),https://ownloans.co.uk,,2021-11-01,fca
Fixed Rate Secured Bonds,https://www.comparetheukbondmarket.com/,,2021-11-08,fca
MaxiPlus (clone of EEA authorised firm),"https://maxiplus.trade, https://maxiplus.cc",,2021-11-09,fca
Dempsey Securities LLC,"www.dempseysecllc.com, www.dempseysecurities.com",,2021-11-09,fca
ECM Asset Management Limited (Clone) (clone of FCA authorised firm),,,2021-11-15,fca
AssetShot,https://assetshot.com/,,2021-11-16,fca
Capital Markets Trade / www.capital-markets.trade (Clone of FCA authorised firm),https://www.capital-markets.trade/,,2021-11-16,fca
Ethical Interest Rates,www.ethicalinterestrates.com,,2021-11-17,fca
RDC INSOLVENCY SUPPORT LTD,,,2021-11-17,fca
Fixed Rate Compare,"www.fixedratecompare.co.uk, www.rates-finder.com",,2021-11-17,fca
Union Investment Luxembourg (clone of an FCA Authorised Firm),"www.unioncorp.co.uk, https://uil-london.co.uk/, www.unionmail.co.uk",,2021-11-23,fca
Sparowscapital (clone of FCA authorised firm),"https://sparowscapital.co.uk, www.sparrowscapital.net",,2021-11-23,fca
FXOPEN Limited / fxopenltd.com (clone of FCA authorised firm),https://fxopenltd.com,,2021-11-23,fca
Eurotrade,Eurotrade.co,,2021-11-23,fca
Bitcoin Revolution / Bitcoin Trader,"https://www.bitcoinrevolution.org/, https://www.bitcointrader.site",,2021-11-23,fca
Cryptoelitestrades,https://cryptoelitestrades.com/,,2021-11-25,fca
EVERETT CONSULTING GROUP,www.everettconsultinggrp.com,,2021-11-25,fca
AEROSCRYPTO,https://aeroscrypto.com,,2021-11-26,fca
fastcryptofxtrade,www.fastcryptofxtrade.com,,2021-11-26,fca
crypto-test investment,www.crypto-test.net,,2021-11-26,fca
bitfxinvestment,www.bitfxinvestment.com,,2021-12-02,fca
Global Trust Finance Bank / Prigma Capital Bank,https://globaltrustfinancebank.online/,,2021-12-03,fca
Winton Capital Investment Intl (Clone of FCA Authorised Firm),www.wintoncapitalinvest.com,,2021-12-03,fca
universalcryptofxminers.online,https://universalcryptofxminers.online,,2021-12-03,fca
Fxtrade-Investpro,https://fxtrade-investpro.com,,2021-12-09,fca
GOODWIN CONSULTANCY SERVICES LLC,www.goodwinconsultancysvcs.com,,2021-12-09,fca
LIBERTY GLOBAL CAPITAL SERVICES,www.libertyglobalcapitalservices.com,,2021-12-15,fca
Forex Experts,https://forexexpertsinvest.com,,2021-12-09,fca
Armona bvba/ armonabvba.com (clone of EEA TPR firm),https://www.armonabvba.com/,,2021-12-15,fca
UK Finance Online Limited (Clone of previously FCA Authorised firm),,,2021-12-09,fca
Thames Water Opt In (Clone of FCA appointed representative firm),"www.tw-opt.in, www.twu-opt.in, www.thameswateroptin.com",,2021-12-15,fca
365bitcoincashcrypto,https://365bitcoincashcrypto.com/,,2021-12-16,fca
Riverside Escrows (clone of FCA authorised firm),https://riverside-escrows.com/,,2021-12-21,fca
Cryptocoin Exchange Limited,https://cryptocoin-exchange.ltd/,,2021-12-21,fca
Led Crypto Market Ltd,https://ledcryptomarket.com/,,2021-12-21,fca
FX Global-markets Advisors Corporation,https://fxglobal-markets.com,,2021-12-21,fca
Ultimatecryptofxglobal,https://ultimatecryptofxglobal.com/,,2021-12-21,fca
Cryptofxinvesting,https://cryptofxinvesting.com/,,2021-12-21,fca
Crypto Digital Trades,https://cryptodigitaltrades.com/,,2022-02-08,fca
Coin Plus FX LLC,https://coinplusfx.com/,,2022-02-10,fca
Crypto Invest Inc LTD,https://cryptoinvestinc.ltd/,,2021-12-21,fca
Fxtradersempire,https://fxtradersempire.com/,,2022-02-08,fca
Activeprofx,https://activeprofx.com/,,2022-02-10,fca
Goldship Limited,https://goldshipfx.com/,,2022-02-11,fca
ALT PRIME FX,https://altprimefx.com/,,2022-02-14,fca
RELIABLECRYPTOS,https://reliablecryptos.online/,,2022-02-10,fca
CRYPTO COIN,http://cryptocoin-fx.com/,,2021-12-23,fca
CRYPTO COIN TRADER,https://cryptocointraderr.com/,,2022-02-14,fca
AEROS CRYPTOS,https://aeroscryptos.com/,,2022-02-15,fca
bitcoinminingultrafx.com,https://bitcoinminingultrafx.com/,,2022-02-15,fca
CoingateForextrade,https://coingateforextrade.com/,,2022-02-14,fca
Costin Limited,https://costinfx.com/,,2022-02-15,fca
BIT NATION CRYPTO EXCHANGE,https://bitnationcryptoexchange.com/,,2022-02-15,fca
COMPACTPAYFX,https://compactpayfx.com/,,2022-02-18,fca
VOLEX FX GLOBAL,https://volexfxglobal.com/,,2022-02-17,fca
TRUST FXT,www.trustfxt.com,,2022-02-18,fca
Forex24xchange,https://forex24xchange.com/,,2022-02-10,fca
Traders fx option,www.tradersfxoption.com,,2022-02-18,fca
EURO FIXED RATE DEPOSITS,https://eurofixedratedeposits.com/,,2022-02-21,fca
SMART FX OPTION TRADE,,,2022-02-22,fca
COINLIB FX,https://coinlibfx.com/,,2022-02-17,fca
Pacific Financial Services,www.pacificfinancialsvcs.com,,2022-02-22,fca
FXexperttrading Inc,https://fxexperttrading.com/,,2022-02-22,fca
Capital Management Associates,www.cma-ny.com,,2022-02-17,fca
Tourbillon Wealth Managers,https://tourbillonwealthmanagers.com/,,2022-02-18,fca
UltimatePristineFxTrade,https://ultimatepristinefxtrade.com/,,2022-02-18,fca
Cryptologictrade,https://cryptologictrade.com/,,2022-02-23,fca
REAL CRYPTO MINER,https://realcryptominer.com/,,2022-02-22,fca
Robbo Forex,https://robboforex.com/,,2022-02-22,fca
FX-BTG,https://fx-btg.com/,,2022-02-24,fca
Simpler Fx Trade,https://simplerfx.trade/,,2022-02-23,fca
GLOBALTRADEFXPRO,https://globaltradefxpro.com/,,2022-02-24,fca
FncBrandsFx,https://fncbrandsfx.com/,,2022-02-24,fca
GREEN VISION FX,https://greenvisionfx.com/,,2022-02-24,fca
Reliableminingfx,www.reliableminingfx.com,,2022-02-25,fca
HENEX Global,www.henexglobalfx.com,,2022-02-25,fca
WTS Assets Ltd,"https://wtsassets.com, https://wtsassets.co.uk",,2022-02-24,fca
Charles James & Associates Inc,www.charlesjamesandassociatesinc.com,,2022-03-02,fca
Prudential Assurance Company / Prudential Distribution (Clone of FCA authorised firms),www.pruintl.co.uk,,2022-02-25,fca
ELITECRYPTOGAIN,https://elitecryptogain.net/,,2022-02-28,fca
ZenoxtradesLP,www.zenoxtrade.com,,2022-03-02,fca
worldcryptominers.com,www.worldcryptominers.com,,2022-03-02,fca
Rogan Group LLP,www.rogangroupllp.com,,2022-03-02,fca
ARCADETRADEPLATFORM,https://arcadetradeplatform.com/,,2022-03-02,fca
Hauer Capital Partners,www.hauercapitalpartners.com,,2022-03-07,fca
BITCOINGE LTD,https://Bitcoingeltd.net/,,2022-03-03,fca
Matic Markets,"https://maticm.io/, clientslogintrade.com, www.maticm.co.uk",,2022-03-03,fca
Mundo Crypto,www.mundo-crypto.ltd,,2022-03-03,fca
COIN INVESTMENT TRADE,https://coininvestmenttrade.com/,,2022-03-04,fca
FIATVISIONS,https://www.fiatvisions.com/,,2022-03-07,fca
IGMC (Clone of FCA Authorised Firm),www.igmc.uk,,2022-03-09,fca
EMPIRE MINER,https://empireminer.com/,,2022-03-09,fca
ELITE CHAIN CAPITAL,https://elitechaincapital.com/,,2022-03-09,fca
AstroFX Trade,https://astrofx-trade.com/,,2022-03-11,fca
450stocktradefx Ltd,https://450stocktradefx.com/en,,2022-03-11,fca
FXmarket Ltd,https://fxmarket.ltd/,,2022-03-09,fca
WinFX (Clone of FCA Authorised firm),https://www.winfxtrades.online/,,2022-03-11,fca
BitcoinsMiningsFX,https://bitcoinsminingsfx.com/,,2022-03-11,fca
Bennpipsfx,https://bennpipsfx.com/,,2022-03-11,fca
CRYPTOCAPITALIST,https://crypto-capitalist.online/,,2022-03-11,fca
SUNRISECRYPTO LIMITED,http://sunrisecrypto.net/,,2022-03-16,fca
Leom Market,https://lmtradefx.com/en,,2022-03-16,fca
Alpha Crypto Trade FX Ltd,http://alphacryptotradefx.com/,,2022-03-16,fca
Damion Capital,,,2022-03-21,fca
cryptogemini.net ltd,http://cryptogemini.net/,,2022-03-16,fca
ProfitedFXFNC,www.profitedfxfnc.com,,2022-03-21,fca
GEMSTONE FX,www.gemstonefx.com,,2022-03-21,fca
Meta Crypto Investment,http://metacryptoinvests.com/,,2022-03-21,fca
NEXUSFX Market,www.nexusfxmarket.com,,2022-03-21,fca
GFX Royal,"https://www.gfxroyal.com, www.gfxroyal.net",,2022-03-23,fca
PrimeFX Service,https://primefxservice.net/,,2022-03-23,fca
TradeproFx Ltd,https://tradeprofx.net/,,2022-03-23,fca
OneFX Trade Ltd,https://onefx.online/,,2022-03-23,fca
